address,speedy
0x425ff26a036b1e5b1be57a1d9541ab2da2564e5a,882352.9412
0x426a46a02ea5e01e71222314e7aad999991f5b6e,882352.9412
0x4271d9f0eddf0427e6ce8aac2c8877df68365d98,882352.9412
0x42775a986f0bb927d80c317519baeb629e0d3c86,882352.9412
0x42870ccd9731a39cfba401ac4d17b993ba080aae,9375000
0x4288f79b34a6c64bde57d8b1125e59dbdfd1f0ff,882352.9412
0x428b1314451f30f6c597df9888c2a844107f2ec0,882352.9412
0x4291518a9d441ccce4260f2c7ca800abe4e80499,882352.9412
0x4298c15a5af5156caf8f531269bf545cf576f535,882352.9412
0x429d87cf1a2c6ed93604ce98320836d316c1e729,882352.9412
0x42a5a67629d8262b894c89a6f76b14600d42e22f,882352.9412
0x42a847cb332aff3a6243ad3462005f17a29ef597,1146410.229
0x42ab9c98807eab8469b55a72786ff1d436663810,2721649.441
0x42c1905bbe243cc125cc7426381309748091f250,9375000
0x42ce40dd3d821d630964488f0486920b6368ab50,882352.9412
0x42d16d7b0dfa5bf89829cc4baa9a2d239c3f985e,882352.9412
0x42d282e90f03fca006ac304485ebdb50e2fc43b3,882352.9412
0x42dbd726f2d74e7b1780afcacd46da8838a47c2b,882352.9412
0x42dfcbe6336ceb1ebe2d644c581d309f33f578e1,882352.9412
0x42e968766168713983303a925deec9dea9d1611b,911545.2042
0x42e9720c3c879e4ee834ee2b870da74385c83745,882352.9412
0x42f881e7a629cc538b22defee43d2d3dd0f07df3,882352.9412
0x42fa912078cfc193c63c8f7626f093e3e854e32f,882352.9412
0x42fd87ed98a76c31b2373e530c7c7822a9723207,882352.9412
0x42fdf0fabdafcdb95b31273aee2b577332b785ee,882352.9412
0x43128909dae57f04f04cfe735b263cf9120998d2,882352.9412
0x431e3d03af1ca6c06f67f72135cb24c5fc400272,882352.9412
0x431f2bcc933a825641e6a1ff4b0b1887a5a25159,882352.9412
0x431f51330420724f5e0912611c670d98d0b1d9b5,882352.9412
0x4325680c70068fa74830bed8ab089baa40a548cf,882352.9412
0x43406daf6c4e8e5f902ebd587d76d2027c8cbc8a,882352.9412
0x43450404f0e732648b44da66ea69594b28467a5e,9375000
0x434aac923fc05e0c6d6d2f68cee70bf4902a7ca8,9375000
0x435474b1d9f52baba3a430d63fe83bf7fc89d708,882352.9412
0x43572e5712e119b8f1f500e06fb1f0e91239a86e,882352.9412
0x43587117081169ef71e03d363f65ffc022889c7e,9375000
0x4360fa399ce2f2ea0e427878e39f1f737a3b41e7,882352.9412
0x4361e0f8f6a1553444eeb7af89ef5a537ae33bde,882352.9412
0x4365bbcbc6ec28e992269ccd1a5fb46bfc7bd2fc,9375000
0x4373335cc7bac2b5ee51ee67b4f1a57443503688,911545.2042
0x437c5b9f82e3085d4e7957957b0c7139ed8e0985,882352.9412
0x437fee3d3105bb7576439e53b791a023f1a39692,882352.9412
0x438a91fe4b0f549427b7daf96c5c31a4ac1ab04b,882352.9412
0x4392cc8e47ff411ec0c26d76a0cb1349087f3538,882352.9412
0x439832e01a9c97f20374972027aad4b73845ff32,9375000
0x43a18cd6c6a6663669bb47644ef69c4ba96fe0dd,882352.9412
0x43a3fa6df0f23be5415d4b8d690dcaf94bd8f69f,882352.9412
0x43a7a7570c9ef121b1ee6ac0bc31d826d7337291,882352.9412
0x43af52f135a322e144c892838965c42231b1996e,882352.9412
0x43b1260283ad23abacd5e07ebc7b8d943f11778b,882352.9412
0x43b52e3fe953e53832c38981b615d75410854a32,882352.9412
0x43cbe7ccb0b2ea465e9a8ad2681f332afbb47cbb,882352.9412
0x43d509fdfb5df02766fa0d58d561fa2407cb9fa0,882352.9412
0x43d9c66ae6d757951d21a27576490161e1438756,9375000
0x43d9e9fb00c98f622f22a37aad0fd886d26289a0,882352.9412
0x43e72bf53f870dc8e39ab405afb6e1049b668d42,882352.9412
0x43e8e97f1be845372ae8a98848942795a616d119,882352.9412
0x43f4c04ae61400d77a91ef0460bcc41a01d0bd84,882352.9412
0x43f6508c662632053aab15391a70ef2993e34dba,882352.9412
0x44103c924bb380df46e741fa1391f61cfc523de4,882352.9412
0x44158d0192d0c19822343c3bd750718f358a02ca,882352.9412
0x44195b635307875ff233c7b6b9c21e82bde2038d,882352.9412
0x44355d2a08e947dcd8d3766ea59d4356d87a9798,882352.9412
0x44404c793e390b86489acb3695760582e0854bf0,882352.9412
0x4445482fbbc647b6dffc3d4ba2cdcc39e35f3e60,882352.9412
0x44476c0f5b8f0f3bb7172d315d456a2e72ba4aa9,911545.2042
0x4458bd508faf08874d210a0db2a128ac6670e2f6,882352.9412
0x448bae230cbb77f9c64acf99d21478a2d7980951,882352.9412
0x449a51d096b25e4daaf91a7ff7de57d3a7bcf8af,882352.9412
0x44a5aa2d447392161a03f670181852675b9709f7,882352.9412
0x44acfb456524510b6586de9ad77e6ec060c25fb1,882352.9412
0x44b9443c66e8730e6ab4c07f79d7af27f9a665c6,882352.9412
0x44bf58d9e2a1a9653496abde252a1de7b8db9642,882352.9412
0x44c227db61704620014fb49737a20a7d3018558e,882352.9412
0x44caca9df905a364b77c7b194288b9ba97fef5a0,882352.9412
0x44cdbc1004d12d289b5f78dc934871cace76ca58,882352.9412
0x44d742e8f78400f92cefe69b6eda0944d76521d2,882352.9412
0x44dc3a229f3809584afa336261e62477bbf33fb0,882352.9412
0x44f47c521f344140842e2021bf4639b9338c5eb4,882352.9412
0x44facdcae43d3c9f2f50c48c1ff9f5b0d06612d2,9375000
0x450aae6d7dfa4db83efd64b309815567bb2d280a,882352.9412
0x450b6f7fcac6ba4420bcb43c12676dd7c243e9dd,882352.9412
0x45245fe670cebd102d31582807655c1e077fb69e,882352.9412
0x4527c58187248b8752afc35d0d8bd5d4c464e963,882352.9412
0x452ec276374983d7291a6eb69cda5e4d08f303ec,882352.9412
0x453334771e60fc3c2b04aca7db285859beca13f2,882352.9412
0x453954a7a4945ea5049f61689f74dfc591576059,882352.9412
0x453e8af62bfe737a0e05125020da45f17156a1f9,882352.9412
0x4540c4510202b6df1d9179855dad49f95e4c2a65,882352.9412
0x455daaa868fcb531c3fdbd6e7863c4963e1598b1,882352.9412
0x456d6857da7683e300d9cc50cb59f8f888122db7,882352.9412
0x457ca228b19f858be76f3d1b0a109bf36bc54762,882352.9412
0x45806cb6c654a3e158503605e2e6b38198242a43,882352.9412
0x4590217fbc909e61e0efe53f3dc51e87acd2dc91,9375000
0x459b071942ce5af06dfe88260c5bfc897fb9e2dd,882352.9412
0x459de11b9921be8f89e9dc562bff92ad1c03a968,882352.9412
0x45a6dc414278cd649742c9acf623e19376d87069,949500.4012
0x45ac40592c4ebb88e860fa7a87057561cb7361b8,882352.9412
0x45ae275e0061593476c074d774ec2d7951374936,882352.9412
0x45be5eb829f3c0012cffbe1bbdbb7cfd2d3a6ad8,882352.9412
0x45bf47ce90169df4071ef6a4600ecfe631bc7291,882352.9412
0x45c01e7dc3addff95ea037ee51585df0a30d3a72,882352.9412
0x45e55b690bd5adac9b2adee99db2757bd65905ee,9375000
0x45ec18d14ff3f88f6f6d293b3b351794f9add06f,882352.9412
0x45f5c5e43a43f902600b4b698fea754fb9eac55b,882352.9412
0x45f6c433df90d3cae08e05fcc488247925799931,882352.9412
0x45fbfbf9c6a9c1e81c3a52a7de2c351f73275e20,882352.9412
0x460048dc61c420c4458155ebb2fc931cee718dbb,882352.9412
0x46111dcab3e79b84a55b086169f0a0451b91a3ab,9375000
0x461866c5cf0e5b53a076b055396768d94b356391,882352.9412
0x46329ca1ff3c67e560d6afe9e03a7b8012dfa6a9,882352.9412
0x463478e0eb69001453b43bb4bb60de3fe4e67daa,882352.9412
0x463d83aa727b925416841e979c524f5acbeb96a4,882352.9412
0x463dacc8f0c0c1877356364a286dd942cb9e2a08,882352.9412
0x463ec4152771daf03b2e52082e45f8ba8cd439b5,882352.9412
0x464201cfa64c38314a2cb99714d7f162d0a0f45c,882352.9412
0x464bc4154fd97c1590c213897f8562a25f6f814b,882352.9412
0x464da90991d9d55ac5f21aa5ad4dbddf4e9504ac,882352.9412
0x4650c5064e539803c6d19961f2c43b9c86024c2c,9375000
0x465c841ba47fc93d82664c45cf03e534c6fed1cb,949500.4012
0x465d93c5abacf324f05af0a38b344a15e1e67e0d,882352.9412
0x4670ac2c1900eecbce4aa28949872130bdd84887,882352.9412
0x46782ba4a58974766a49eabd0f2a95db8503de4b,882352.9412
0x46802557dd212e148342878186215752783ffe7a,9375000
0x469a06dd3c7839dc0a64ad3a08c8bf33037579ae,9375000
0x46a603afdfa7e0c76d7265c6b9d99945f9207b6b,882352.9412
0x46b000b14f451875d12f48f6846f6eaf0e09f2c9,882352.9412
0x46b56562a8682d52c8a8a50e4c060b2ba6455f1c,882352.9412
0x46cdf69137600ee6924b2164b0475b41e87fe8dc,882352.9412
0x46ce83f1ec274f01a56729bba94e95f5be766cf1,882352.9412
0x46d5adc0771ef60167308a751e210f2a09e48204,9375000
0x46daa67fcfe65b54b0afeee0894a9aa8705e93d3,882352.9412
0x46df12f2ae5a61990816f28f889e31f904e10940,882352.9412
0x46e1d8766c4a47c119491ee8e4bae740a34563ed,882352.9412
0x46e50527e2c89ec2a41d4873c7f1c07c1f76cd7b,882352.9412
0x46e9e89b815843822f1bec2ea14fd2fdae74aa2e,882352.9412
0x46ed4c2df0141386ab74d312b6da9e4f02cbc9e2,882352.9412
0x46ef96603a936b0443452f9ea41e72f0cc11fcb8,9375000
0x46fb9cd56510c6897bde007d954a113772962165,882352.9412
0x4704eb5e223ba8d9350617bb20240524abbf0149,882352.9412
0x4706cf76b3860c706ec00db15b076e4d213669e7,882352.9412
0x471d45f64f9f32e6c0afd7fe6cd6007def0b9386,882352.9412
0x473107621be2a0736b33a6ec9cefb6dd3e5bbc92,882352.9412
0x473a7475b1af2aacfcbf1826913e92544673f1d5,882352.9412
0x47414fdea5b1d188341d8a7276dbd4b832135c53,882352.9412
0x474e7d0a9ddeaa3b5c3af2151bfc76f57c163167,882352.9412
0x475aacf7942fbab94ffe3e8e6e455bb2e300f21c,882352.9412
0x476f0b554231217733add17dcdcca6729846b369,9375000
0x47702a5c62d0da2f1264847bcffb7ee77dccdd9b,882352.9412
0x4772464f9070e7b2189d0485a41d4026e412be64,882352.9412
0x477493e6fa0664339f09e89adf5098bd4ff6017f,882352.9412
0x477a5bc9d88dff06e6b6823a5e1ba5e22da2de72,882352.9412
0x478e188f7c26a545abbcdd704dd7b16693f7dd8c,882352.9412
0x47933752ad2479fdcefd7636f9a7c67bc77c739d,882352.9412
0x479bcf40c06757cffdcb43efc12b2e17fd954eb6,882352.9412
0x47a551e1d24c5a65d7d00826bd571c595d19638f,882352.9412
0x47a9fc386b729fb71f2fab3247056480aea82b83,882352.9412
0x47b0f9c2ad5f2a19c951b22d36e0b95ed3754334,17633167.75
0x47b7b25db8d90ad4a9a5b3ac192e54b08282d69b,882352.9412
0x47c8260e5279495a9307ac7481eaa9ff977a02e0,125000000
0x47d1c041338fb2afa8b0c2e84d1baa10fee7a0f2,882352.9412
0x47d8917b8e5529fcd4cde793fcb7a11ef44e2eac,882352.9412
0x47e7813ce95359578071b27ada4728d20214cb73,882352.9412
0x47f55e46cdfa49a9953740383e3ef7a17014d878,882352.9412
0x47fed692b8d90c12c41ba145fd921966d774a2c6,882352.9412
0x4803d7c3db77ceedd192975c3c422c0260fad0dc,882352.9412
0x480b01091d74d48e24fd4f6e115fcfdf1ea82ab7,882352.9412
0x4810d865b2e6ddd3e2175e2b70ecaa3ce626ae94,882352.9412
0x48125553b61b55b66494f8dd632bdc7de516fafe,9375000
0x4815ee939fe2efec2f7bc415f0ce2282f6417fe9,9375000
0x4842c17d6148534302582317283ab0dd7b57c1b2,882352.9412
0x484545b0d40f1a5bbba5f893e23a5697dd07f255,9375000
0x4846f1a4c5645321de5a710e75153fc72cd3ef0f,882352.9412
0x484b5c6b400df3f1b0c4f7c3b8d801ac6b931df4,882352.9412
0x48512736698f702810a25ff8d7b7e62cf9d69248,9375000
0x4858a13d67313524bb94f7a860c643763696073e,882352.9412
0x485df36cb5a81e7512ad244bae9bf462de790d3c,30554630.57
0x4866b30bd060636e181b48acb360ff051b7996a9,882352.9412
0x48753e5c4220d87b45d9392389f02a930e9327d3,882352.9412
0x487ec9e4d856a2a5f21b36fa17b3f1bb6402af87,882352.9412
0x4883bfc29f1ee9c84455301e907d3f61be55bd5f,882352.9412
0x48957bdd3c83aad6df44c9c4115c3f3a2a6c6217,882352.9412
0x48a01c65f5c8548f2acaa52329889f3580d28de8,882352.9412
0x48aa0b0c293f0b2ec19a38b9339442a3b0d80bde,882352.9412
0x48b0ea2eebcb56bb0f21199b89e197a65f5a0d7e,882352.9412
0x48bb522be1559b87000195f17d64cc6196c61d94,882352.9412
0x48bc46415ed24916e3b5bef8780a4e9c643b191c,882352.9412
0x48bc51418162f3f22d36cd77bc3d44e358564512,882352.9412
0x48c9ebf314dc9a7f314ee61eb5ad627624977200,882352.9412
0x48d18645e747c86def0ac3db8c391a36c04729ab,882352.9412
0x48ecf7c95879e326cc96c8d89df2465a01b09eb8,882352.9412
0x48f066718df412e452b19cc9e182a4f9d0d44239,882352.9412
0x48f8004d73c6984e9fc68f02243dbd743be7f865,882352.9412
0x48fb8b4bab194b74cb8af3f97f2df059e534bfdb,62500000
0x49097dd4ee36f3ca85044e559f1101f9139c0f6e,882352.9412
0x490a06a0eea1671f0fa232941eba4746df127e3e,882352.9412
0x49136b3fa4e99f11c67720b6eb3b4388fdf9381d,882352.9412
0x4919ea26652ae530eda1778409208fef2be9c44e,9375000
0x491f16736d536b26e946e458a7477b5944c765e8,882352.9412
0x492e5dbc5fb40efb2d23a365a8433e228a543dcf,882352.9412
0x49301c243751d80943c7a5c0847da1a7633ca00c,882352.9412
0x49355eb8c0c3a1a83c21bc97afd52863c080524f,882352.9412
0x49364e1b46906ae7479bd55210a1dc040efdd84a,882352.9412
0x49461bfb4104584226f3385822e6806c1c2ffb0f,882352.9412
0x49511a164116539665baf64ed20bacec01782981,882352.9412
0x49523f7a6fec9bb9e377f071949863aded012fc6,882352.9412
0x49553f085bd2316eabe2c2aad32bf4cd730fc9c7,882352.9412
0x49689c4882d8550a9b30f2981d04a281b11000e8,882352.9412
0x497685ff44adc2e0c20d5fd2ca9c0147c75307f8,929649.1369
0x497bb73cbb549195c4dd661acfefa2f2db996e3d,882352.9412
0x497fb1354711eaf6235191a46de883bab9216328,882352.9412
0x498143ce3ea93787718a32df2153828402237422,882352.9412
0x4994a5abd9d557b237774cbd3824addf85db8eb9,882352.9412
0x499e9154bbfd339ed90eb6c1bccbc66ab44ca657,911545.2042
0x499f41f32562efd92d7a58adbf4a39c43b26bc1d,882352.9412
0x49a168813774de7063eb43cb347a2d44501f3de8,882352.9412
0x49a2371f743af9662b19cd084bb62d6b55bc4818,882352.9412
0x49a6d3d752dcd9b952219a591b4de9249908a993,882352.9412
0x49aadfda2ff44ee5f936a8aec2fbd61c9368afa5,882352.9412
0x49b5e8e2e32e3c9476206670aad140ac56f99c70,1059713.675
0x49b6e2728eb8d596825c9605d7b906d75224ee22,9375000
0x49bbf5352a433ad07f4866e91fc844aad8b3ca22,882352.9412
0x49cf3aad7d719d9c437069c6214f555a6509d91c,882352.9412
0x49d62d8ef71d3472fa1db38b29f4cc97d39e8615,882352.9412
0x49e58c49fd3f172a55b522728c9ee6933ad2ad71,882352.9412
0x49e954a9674a4d584820ddb6fd66187705187516,882352.9412
0x4a08736ff2c4a0b51d1c22f16791b277512c94e0,882352.9412
0x4a0f53b10b7405b00924af3fcf03e1e576d09cd8,882352.9412
0x4a0f9252585096d8b1f6f6477b3b12e16972189c,949500.4012
0x4a137d57869d05d4d8c7a98af6123aa8679403e5,882352.9412
0x4a186a59938d5c8cea23b47e096a2e1493e8dc76,882352.9412
0x4a31bea8035065836817c4e8805bd8870fed564f,882352.9412
0x4a325469e59f4cdb9f8e428c7b9781bcf38e742e,882352.9412
0x4a340140345c21fee4f1ee7209c98b090905dd5b,882352.9412
0x4a3a4c875a03850d93ea130db2bb49bfb58c25be,882352.9412
0x4a41abd22e08da39e50b3c75e95e67b39579441c,882352.9412
0x4a469e67e9a549a2362a982eb1524c0b890866ed,882352.9412
0x4a4dac06c253c1661dfd358ea5be80e8cc8f9185,882352.9412
0x4a5cb7ad35e273d49d601baeac0853c11337ea6d,882352.9412
0x4a6bc806149d99d10771cd6231188e688aef8a46,882352.9412
0x4a794fb0b3add99d5e82bf65e491a5d2c30d145a,882352.9412
0x4a7a81a1f5d7e781a0378a1b52803e2c97512950,882352.9412
0x4a7cf6c9ea93600de5fb0827ac597e63dda46aeb,882352.9412
0x4a7fa20f5b8b01f82c9ef8d166dbe96b4cffd693,882352.9412
0x4a8290ae5fef5f8c527e9f95222a79c1b68b6cad,948042.1019
0x4a971b414caa9d9e21a5b27556a49bff4572a631,882352.9412
0x4ab2a4f9611a609b8ef5a1d5df2a8b6a2c700200,882352.9412
0x4acd6a2827ae303224e22484d42596dacf2f0ee9,882352.9412
0x4ad2b4fdb63371ea3d89c543851e543dc7c43842,9375000
0x4ae2383d824f90ddbc3f45064038d3ef7b5d97d8,8174559.222
0x4ae54c799d76bbffca9546a4f797e6160b4938e1,9375000
0x4ae77f41637ba3589e20fb70caf2115b439795a3,882352.9412
0x4ae9cdcb6acb5679637990391c5f96490401992d,882352.9412
0x4afad8b13b1ed46e11f4e6983f12fa8872c92c63,882352.9412
0x4b04769a7cd70cba5c6d338982e73e013859347f,882352.9412
0x4b064bf7d9ac8a53d702a4b20d106bf79059e322,882352.9412
0x4b148d0172ed0adc28595bf286bcac32515d5241,882352.9412
0x4b1b547f4d0f6557c1de59e4810c65bed447cb25,882352.9412
0x4b1e59b162eeb17c85f631496930eb6588b52925,882352.9412
0x4b238984fe7aa0deccfa1061feb4d6818e683390,882352.9412
0x4b243aa3f07e0ac5459b511d50b5263c28f081ea,882352.9412
0x4b39bb214b1bafce0dce75a961421059c07d2785,882352.9412
0x4b3d6ce65c8ba12f1b2c0d882756437413c97e18,882352.9412
0x4b3d7b86192cda7cfe5af936e8688b34b2d7721e,882352.9412
0x4b488e9cc0714bdbc000868bdea80279a61cb7e7,882352.9412
0x4b50278871a6103b123e5f1dd1dac68683b90006,882352.9412
0x4b53c9b81d709cbbd10b1a18fe3a0a939f970699,882352.9412
0x4b54423b4d2cf8d6a22f7524921aff1e85896f0a,882352.9412
0x4b544466e391788bda2468ffb40c7f1491e7e699,911545.2042
0x4b5aa6466413b01b3b36150a16b8fffcb7392303,882352.9412
0x4b5befa4e1fd3298e780aa7bfee1f8913c9d2b55,882352.9412
0x4b611fe30b67141ecbb1b411a69e336992300edc,882352.9412
0x4b6e3bcc702a59608adfbb41689a7534d6fdf536,882352.9412
0x4b6f3394fbcf9e59929e6976ff6f7b66f6d2582a,882352.9412
0x4b6f64b412ca6b2718429bd8c82bec7af79972c5,882352.9412
0x4b7292679d439ccd83b972a5ff848b47391affca,9375000
0x4b84c9097eb254321d8fad53e8d030e106269944,882352.9412
0x4b989be4cb8501b3c2c50fa9c5ddf0ed0ed3f698,882352.9412
0x4b99c9d5e168bc931e54e9e9d18dff8c07676a5b,882352.9412
0x4b9bf2c8b416c64c9a22cdbd24b2597b59caae3a,9375000
0x4ba3074bcafc2e1f1ef8a1b38c222326b874676b,882352.9412
0x4bae050ffa97357290d21f7d235ee5d027d88e32,882352.9412
0x4bba9c162cd5e9f6b9c07d210ae7b7fa318a302b,9375000
0x4bca6eea6b08d3610b71bbddd484b4ecd99b2992,9375000
0x4bd59f4dd8491c1d8081002e2eaf866003ed757e,9375000
0x4be2f4a608a7fe08ad406c348bc63a35d9c55148,882352.9412
0x4bf2114911f1b9297070fc9f604b620dcac9ae86,882352.9412
0x4bf2389db5996620c65d778c6f04c74a6cedb3ec,882352.9412
0x4bf3f7041eed8af3cdc4fc3d73a3cea66e7a6172,882352.9412
0x4bfa0c173468c3069b16ff361d701b4045dfdd40,882352.9412
0x4bff106d03f2d0ca25457adaa799e7058c46eb42,882352.9412
0x4c06bcc8f9f1e720cd0af7e61f05cca75a7f3c4a,882352.9412
0x4c118f189628f33d99f98b4a0f0835fcdc9a0e4d,882352.9412
0x4c128c70a92f28a5832f010077f195f32131323d,949500.4012
0x4c1c541b73d90bc65cbf7b579af8849a623cf285,882352.9412
0x4c23a13ba74ba14b8444826802500b51b4e57d63,882352.9412
0x4c2a6c5d15502c41c4d290f5ddd600878ff31da3,9375000
0x4c2c5be698c300533e9c3c57234d2bf7bc2772a5,9375000
0x4c3aab84624cb91d44a47c896efbd5cd8a63133d,882352.9412
0x4c3c8d4a33bc204adbe98f0bb88a9cbd8b395034,882352.9412
0x4c3f17a05ab97b58255ced7452bea7b9fe55339d,882352.9412
0x4c42bfbbcee36ae39f668e51fa8bc43ab6ec2351,882352.9412
0x4c491b7de8939a6ecac4451128c8be54d613d37d,882352.9412
0x4c4f31a6673964c43fe278be4d93f518404c481b,911545.2042
0x4c5220458e090d0576f20bb7a59a48ef4f2893e8,882352.9412
0x4c54d3343b6a5c1dfcb440e4d0911925be90e81a,882352.9412
0x4c64610a27321a05ddb9caf73077eae50a68e044,882352.9412
0x4c6643521760cd09fe86d53180d684cc4341a927,882352.9412
0x4c681fbd3811d828d687ed73e13a4eda0d8f3475,882352.9412
0x4c706585c570de06aa4364b20153f5998eae996f,882352.9412
0x4c7b4b097f37354694d6e313ff372ef8e351e2db,882352.9412
0x4c8423c09fb4e79607dd05f03ada8ab567b50453,9375000
0x4ca33067540dcda878c80ae852d29676a2faf3f0,882352.9412
0x4ca7bdb7fe128dfddc5fcc7d562872bb848e9600,882352.9412
0x4cac5d5403996df53c3b2ff5058415665db2ff18,9375000
0x4caed3df64e0c02ddf795a133a15d92d9d021d69,9375000
0x4cb46aafab9d65e775d1db53815f31edfe6165a2,882352.9412
0x4cbba6a6d3b584931709240fbc50d4994f7d6931,882352.9412
0x4cbd237c7b729d68056c9b838d67a4420f348850,882352.9412
0x4cbe7226f452dc1318af53f1bc2f5981ca73e3f7,882352.9412
0x4cc0d53fd27dd476a2e31c8c8bd053c9a9962654,882352.9412
0x4cc11efd05b287542c5aad80b6ea6924b6297f93,882352.9412
0x4cc9761b39900c91043ecaa6369acfae0153e87f,882352.9412
0x4cdf4be4fa0c3d09cb20e604d069249143536051,882352.9412
0x4ce310f634a2de7384b892138817d6250d0bc3f5,882352.9412
0x4ce3980856ca8e042d48e249dfc8e569ca6dbd5d,911545.2042
0x4ceb29bd2b0a7a3a861013da7304105eac8861e7,882352.9412
0x4cf3a8965acaf546d3fba73b3705f29781a337c1,882352.9412
0x4cfb4e563577c248ddb426bb57a14c9daa33c905,882352.9412
0x4d18b73858f0b78ee9bf76edf2c094193ede2772,882352.9412
0x4d1e8cb9aa8216a3bccf5215fb30cab239ddd720,882352.9412
0x4d20f4353f2b3f3202f5b4366d12895541c83557,882352.9412
0x4d2166b9ed954922fda578f7c988035bc7a17726,882352.9412
0x4d2c8531ad9db729d6c62abac64f2e653e3b9cca,3517802.068
0x4d2eca8e7716b54c921abd3aca819cb995ee2bcc,882352.9412
0x4d33b2009f37518b136d0406962d22b9f1123a32,882352.9412
0x4d3f9c9cc0dd9dc813eef42381727376cd3625d2,9375000
0x4d5e64c383fe63ab768441753926ac7b1b632596,882352.9412
0x4d625e3da37de7bb802bb5891e209d1c16c0f44f,882352.9412
0x4d641945de1d0e608545b24749edc2136dc9d16a,882352.9412
0x4d6dd50cca68d0b8f4cec39270e9e113b4a2808f,9375000
0x4d704326cdc6a0ef291db71fd71c87f94f8c385b,882352.9412
0x4d758bcc1a9748626f276bfba5fe8aa20b6ac18c,882352.9412
0x4d776a268ac446d40e1d77446a8d8fec166f52e2,882352.9412
0x4d78d5c6f6b9b704657fc0b284faf78b86e0d4bb,9375000
0x4d87f050630a6606d4be92513406193c1658c3c5,882352.9412
0x4d9e38591381b1f8ad423f3dd7fa8ab935e8c93f,882352.9412
0x4da7e6c972b59ab62aef8b5535aa1cc2be239091,882352.9412
0x4db56d08ecf2718eb94c65e39c5913b7b3c9142b,882352.9412
0x4dbad964a8ecfd2c52da9eeb3119cd8d0cf3196b,949500.4012
0x4dbc2e385802a639d1f7a81f3f599df94a5e20a0,882352.9412
0x4dcc5db20b03a4dfb5754d979c5bd380c539e26d,882352.9412
0x4dd3d2a12036934b8490ad3ec0aceca27a0a24d8,959866.1508
0x4dd98b1916e70af488c097c8927d29cf5bdc51ee,949500.4012
0x4de97a1be3848dca2ec0e0c8ee3bf104b7f4c656,882352.9412
0x4dea70b61e3cd301a785db58a23177c4df6f1dec,882352.9412
0x4df009823b9c4e93487dac3b8a28b7cb4945e013,882352.9412
0x4df0f9937cb52db4e1a5d77846ca14c52a0c62c0,949500.4012
0x4df774a93680d9ac50f4ed7b2d1262e025d07f0e,948042.1019
0x4dfdb9c1150924ae4f93b91811cfd3d7d496c39b,882352.9412
0x4dfeebb1aec8bc264d2a369704f59b6421886f29,882352.9412
0x4dff04865485901dd0d54d1320cf044178784158,882352.9412
0x4e03e8c129e0bd5d187c5fbf53aa0b4577560ebf,882352.9412
0x4e27157645864916116e80d71af7262dbc77da08,882352.9412
0x4e42ab1c4ae94db89b430f9fda9a2d5d5f953cd3,882352.9412
0x4e4439ef08759a539dcf370eae4c0300b83b6a24,882352.9412
0x4e496e82e26f9f77f97418035c0e8395ee43cc14,882352.9412
0x4e4ef083c81e8cae28ad6e0885cdae8f8102b334,62500000
0x4e63909a890a24984bea66905064396a9e87b15e,882352.9412
0x4e76ec72b87578651b1ef8db495f7a5b5e1717ed,882352.9412
0x4e7e109c5dc371176ac267af6d457bfb631945a6,882352.9412
0x4e7fbd8217f16e7b512f93e2b75c0628d6c168b9,882352.9412
0x4e80a48a58d2533d3b963734a30a13e051f6aa22,882352.9412
0x4e845f1f6c6d03409b524576697596a5d14b414f,882352.9412
0x4ead8c599df32530bdfa0a48cfce3b20cde33064,9375000
0x4eb22a725037c2051db84f2f67742b80eb696e80,882352.9412
0x4eb49e09abf3d47676718333d928558f315c84a7,882352.9412
0x4eb5a2fd491a00f614ff1f26213cadaeae540d28,882352.9412
0x4ebb96637306d4b582e9d5d65faa6f7286b9b17c,882352.9412
0x4ec72e0d323dd49d8c53523dd29bc9375d57369b,882352.9412
0x4ecf0202c3647d0b2336245852b5440bd7a13d0b,911545.2042
0x4edc66e2b1b429ac8f4fa4b15d479a27b3ae8b0f,882352.9412
0x4ee05d9bbd2dbf96d091cad42797f6e1379d3efe,882352.9412
0x4ef2a6d9e93f8559193a9351e81a39540f718bc1,882352.9412
0x4ef5b6d7f257c2e078f8295349145d2afe9372e9,882352.9412
0x4ef8737ccf3ac6a21d7e3ffc50943d9ac5aed52f,911545.2042
0x4efb5591e42c914379ee2e6f94d144e67a46228e,882352.9412
0x4f0f2a2277b83213fa5c46168fe1770cc34242f8,62500000
0x4f1967fe904bc5c574f3667d570a44402b00bada,882352.9412
0x4f1dd3059c31d5a973e3cdfbc2f519b7c8f8109b,882352.9412
0x4f227fdcfefaea11195a8e1c73410fa41dadab2b,9375000
0x4f228f64de2f80f4d5aa10b3ee7173741b09885a,9375000
0x4f248635a1840d04511e2751e41cf9f1fee1ef63,882352.9412
0x4f2a5d1280bc65c09036a3f24df84d07f0edea59,882352.9412
0x4f2bf8c7aaaa324b79dbf891d57db2480bf6dfb0,882352.9412
0x4f2c69c125e8c979c80f393e8e70180f5f91a633,882352.9412
0x4f2f497fde5618690a0a8de0ea38cb91f6dfa522,882352.9412
0x4f3254abb9b73fd3503a15dee4ed6f57c12a76f0,882352.9412
0x4f3e54be09f52cb811e22693a54febbf032622f3,882352.9412
0x4f3f36852a4f5d562c294a7f23de67b41be393ed,882352.9412
0x4f4db1185c1ce982f1c80984c5935b74221f570d,911545.2042
